,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1424931.018275,1274823.759096,3866609.008941,-1802623.996066,
Tax Rate For Calcs,0.080518,0.088697,0.104713,0.158274,
Normalized EBITDA,402239346.0,407445758.0,182714920.0,239842297.0,
Total Unusual Items,17696977.0,14372839.0,36925819.0,-11389249.0,
Total Unusual Items Excluding Goodwill,17696977.0,14372839.0,36925819.0,-11389249.0,
Net Income From Continuing Operation Net Minority Interest,259932859.0,287491196.0,141970722.0,130512557.0,
Reconciled Depreciation,132800438.0,102314366.0,60106174.0,72369704.0,
Reconciled Cost Of Revenue,872676095.0,642218476.0,432459192.0,489970597.0,
EBITDA,419936323.0,421818597.0,219640739.0,228453048.0,
EBIT,287135885.0,319504231.0,159534565.0,156083344.0,
Net Interest Income,-4440898.0,-4031650.0,-1332231.0,-1401615.0,
Interest Expense,4440898.0,4031650.0,958931.0,1029818.0,
Normalized Income,243660813.018275,274393180.759096,108911512.008941,140099182.003934,
Net Income From Continuing And Discontinued Operation,259932859.0,287491196.0,141970722.0,130512557.0,
Total Expenses,867138158.0,667225086.0,463904340.0,517368945.0,
Total Operating Income As Reported,266960745.0,278434373.0,120166693.0,161157545.0,
Diluted Average Shares,109760647.0,101044307.0,90000000.0,90000000.0,
Basic Average Shares,109760647.0,101044307.0,90000000.0,90000000.0,
Diluted EPS,2.37,2.85,1.58,1.45,
Basic EPS,2.37,2.85,1.58,1.45,
Diluted NI Availto Com Stockholders,259932859.0,287491196.0,141970722.0,130512557.0,
Net Income Common Stockholders,259932859.0,287491196.0,141970722.0,130512557.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,259932859.0,287491196.0,141970722.0,130512557.0,
Net Income Including Noncontrolling Interests,259932859.0,287491196.0,141970722.0,130512557.0,
Net Income Continuous Operations,259932859.0,287491196.0,141970722.0,130512557.0,
Tax Provision,22762128.0,27981385.0,16604912.0,24540969.0,
Pretax Income,282694987.0,315472581.0,158575634.0,155053526.0,
Other Non Operating Income Expenses,841232.0,1101594.0,884420.0,1185544.0,
Special Income Charges,-45147.0,-23020266.0,0.0,-743474.0,
Other Special Charges,26.0,13986.0,,,
Write Off,,,0.0,743474.0,0.0
Restructuring And Mergern Acquisition,45121.0,23006280.0,,,
Net Non Operating Interest Income Expense,-4440898.0,-4031650.0,-1332231.0,-1401615.0,
Total Other Finance Cost,,,373300.0,371797.0,221502.0
Interest Expense Non Operating,4440898.0,4031650.0,958931.0,1029818.0,
Operating Income,266164660.0,300353045.0,119655573.0,161087272.0,
Operating Expense,-5537937.0,25006610.0,31445148.0,27398348.0,
Other Operating Expenses,-568831.0,5917126.0,-1377766.0,-13514178.0,
Depreciation And Amortization In Income Statement,11129385.0,6925131.0,502833.0,493876.0,
Amortization,9743571.0,5857733.0,23357.0,23357.0,
Depreciation Income Statement,1385814.0,1067398.0,479476.0,470519.0,
Selling General And Administration,24881847.0,16327325.0,11799649.0,17838884.0,
Selling And Marketing Expense,5819672.0,4040230.0,3813304.0,3915413.0,
General And Administrative Expense,19062175.0,12287095.0,7986345.0,13923471.0,
Gross Profit,260626723.0,325359655.0,151100721.0,188485620.0,
Cost Of Revenue,872676095.0,642218476.0,432459192.0,489970597.0,
Total Revenue,1133302818.0,967578131.0,583559913.0,678456217.0,
Operating Revenue,1133302818.0,967578131.0,583559913.0,678456217.0,
