,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,312082.0,879221.2,0.0,0.0,
Tax Rate For Calcs,0.2,0.2,0.0,0.2,
Total Unusual Items,1560410.0,4396106.0,0.0,,
Total Unusual Items Excluding Goodwill,1560410.0,4396106.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,356829.0,8117894.0,-11473146.0,13689377.0,
Reconciled Depreciation,21906303.0,23151724.0,23417040.0,29899741.0,
Net Interest Income,-28587521.0,-36308259.0,-22475918.0,-25407564.0,
Interest Expense,28587521.0,36308259.0,22475918.0,25407564.0,
Interest Income,0.0,0.0,0.0,0.0,
Normalized Income,-891499.0,4601009.2,-11473146.0,13689377.0,
Net Income From Continuing And Discontinued Operation,356829.0,8117894.0,-11473146.0,13689377.0,
Diluted Average Shares,,,73276800.0,73276800.0,73276800.0
Basic Average Shares,,,73276800.0,73276800.0,73276800.0
Diluted EPS,,0.110784,-0.156573,0.186817,-1.817
Basic EPS,,0.110784,-0.156573,0.186817,-1.817
Diluted NI Availto Com Stockholders,356829.0,8117894.0,-11473146.0,13689377.0,
Net Income Common Stockholders,356829.0,8117894.0,-11473146.0,13689377.0,
Net Income,356829.0,8117894.0,-11473146.0,13689377.0,
Net Income Including Noncontrolling Interests,356829.0,8117894.0,-11473146.0,13689377.0,
Net Income Continuous Operations,356829.0,8117894.0,-11473146.0,13689377.0,
Pretax Income,356829.0,8117894.0,-11473146.0,13689377.0,
Operating Expense,34180263.0,21593646.0,44612077.0,30677421.0,
Other Operating Expenses,-299648.0,-16633870.0,8871569.0,-7691935.0,
Depreciation And Amortization In Income Statement,21906303.0,23151724.0,23417040.0,29899741.0,
Amortization,9509953.0,9509953.0,9509953.0,14238578.0,
Depreciation Income Statement,12396350.0,13641771.0,13907087.0,15661163.0,
Selling General And Administration,12573608.0,15075792.0,12323468.0,8469615.0,
General And Administrative Expense,12573608.0,15075792.0,12323468.0,8469615.0,
Total Revenue,34537092.0,29711540.0,33138931.0,44366798.0,
Operating Revenue,34537092.0,29711540.0,33138931.0,44366798.0,
